codigo_postal;municipio;pais
5693;Umbrías;España
5694;Becedas;España
5694;Junciana;España
5695;Horcajada, La;España
5696;Horcajada, La;España
5696;San Lorenzo de Tormes;España
5697;Nava del Barco;España
5697;Navalonguilla;España
5697;Navatejares;España
5697;Tormellas;España
6001;Badajoz;España
6002;Badajoz;España
6003;Badajoz;España
6004;Badajoz;España
6005;Badajoz;España
6006;Badajoz;España
6007;Badajoz;España
6008;Badajoz;España
6009;Badajoz;España
6010;Badajoz;España
6011;Badajoz;España
6020;Bienvenida;España
6100;Olivenza;España
6105;Cheles;España
6106;Olivenza;España
6107;Olivenza;España
6108;Olivenza;España
6109;Olivenza;España
6110;Villanueva del Fresno;España
6120;Oliva de la Frontera;España
6129;Zahínos;España
6130;Valverde de Leganés;España
6131;Alconchel;España
6132;Higuera de Vargas;España
6133;Táliga;España
6134;Valencia del Mombuey;España
6140;Talavera la Real;España
6150;Santa Marta;España
6160;Barcarrota;España
6170;Albuera, La;España
6170;Badajoz;España
6171;Almendral;España
6172;Torre de Miguel Sesmero;España
6173;Nogales;España
6174;Haba, La;España
6174;Salvaleón;España
6175;Parra, La;España
6175;Salvatierra de los Barros;España
6176;Morera, La;España
6176;Parra, La;España
6177;Valle de Matamoros;España
6178;Valle de Santa Ana;España
6180;Badajoz;España
6181;Badajoz;España
6182;Badajoz;España
6183;Badajoz;España
6184;Pueblonuevo del Guadiana;España
6185;Valdelacalzada;España
6186;Guadiana del Caudillo;España
6187;Lobón;España
6190;Roca de la Sierra, La;España
6191;Puebla de Obando;España
6192;Villar del Rey;España
6193;Badajoz;España
6194;Badajoz;España
6195;Badajoz;España
6196;Corte de Peleas;España
6196;Solana de los Barros;España
6197;Entrín Bajo;España
6198;Solana de los Barros;España
6200;Almendralejo;España
6207;Aceuchal;España
6208;Villalba de los Barros;España
6209;Solana de los Barros;España
6210;Torremejía;España
6220;Villafranca de los Barros;España
6225;Ribera del Fresno;España
6226;Hinojosa del Valle;España
6227;Llera;España
6228;Hornachos;España
6229;Puebla del Prior;España
6230;Santos de Maimona, Los;España
6240;Fuente de Cantos;España
6249;Calzadilla de los Barros;España
6250;Bienvenida;España
6260;Monesterio;España
6270;Segura de León;España
6275;Salvatierra de los Barros;España
6280;Fuentes de León;España
6290;Usagre;España
6291;Montemolín;España
6292;Calera de León;España
6293;Cabeza la Vaca;España
6300;Zafra;España
6310;Puebla de Sancho Pérez;España
6320;Medina de las Torres;España
6329;Atalaya;España
6330;Valencia del Ventoso;España
6340;Fregenal de la Sierra;España
6350;Higuera la Real;España
6360;Fuente del Maestre;España
6370;Burguillos del Cerro;España
6378;Valverde de Burguillos;España
6380;Jerez de los Caballeros;España
6389;Jerez de los Caballeros;España
6390;Feria;España
6391;Lapa, La;España
6392;Puebla de Sancho Pérez;España
6393;Alconera;España
6394;Bodonal de la Sierra;España
6400;Don Benito;España
6400;Olivenza;España
6410;Aceuchal;España
6410;Don Benito;España
6410;Guareña;España
6410;Santa Amalia;España
6411;Medellín;España
6412;Don Benito;España
6413;Mengabril;España
6420;Castuera;España
6427;Monterrubio de la Serena;España
6428;Benquerencia de la Serena;España
6429;Benquerencia de la Serena;España
6430;Zalamea de la Serena;España
6431;Mengabril;España
6439;Esparragosa de la Serena;España
6440;Malpartida de la Serena;España
6441;Higuera de la Serena;España
6442;Retamal de Llerena;España
6442;Zalamea de la Serena;España
6443;Campillo de Llerena;España
6444;Valencia de las Torres;España
6445;Higuera de Llerena;España
6450;Quintana de la Serena;España
6458;Valle de la Serena;España
6459;Campanario;España
6460;Campanario;España
6468;Magacela;España
6469;Coronada, La;España
6470;Guareña;España
6473;Villagonzalo;España
6474;Valdetorres;España
6475;Oliva de Mérida;España
6476;Palomas;España
6477;Puebla de la Reina;España
6478;Manchita;España
6479;Cristina;España
6480;Montijo;España
6486;Nava de Santiago, La;España
6487;Cordobilla de Lácara;España
6488;Carmonita;España
6489;Montijo;España
6490;Puebla de la Calzada;España
6498;Lobón;España
6499;Montijo;España
6500;San Vicente de Alcántara;España
6501;Alburquerque;España
6510;Alburquerque;España
6518;Codosera, La;España
6519;Alburquerque;España
6600;Cabeza del Buey;España
6610;Peñalsordo;España
6611;Zarza-Capilla;España
6612;Capilla;España
6613;Benquerencia de la Serena;España
6614;Cabeza del Buey;España
6615;Benquerencia de la Serena;España
6620;Esparragosa de Lares;España
6630;Puebla de Alcocer;España
6640;Talarrubias;España
6650;Siruela;España
6650;Talarrubias;España
6655;Sancti-Spíritus;España
6656;Garlitos;España
6657;Risco;España
6658;Tamurejo;España
6659;Baterno;España
6660;Fuenlabrada de los Montes;España
6670;Burguillos del Cerro;España
6670;Herrera del Duque;España
6678;Villarta de los Montes;España
6679;Herrera del Duque;España
6680;Castilblanco;España
6689;Valdecaballeros;España
6690;Garbayuela;España
6692;Helechosa de los Montes;España
6700;Villanueva de la Serena;España
6710;Villanueva de la Serena;España
6711;Don Benito;España
6712;Villanueva de la Serena;España
6713;Acedera;España
6714;Haba, La;España
6715;Rena;España
6716;Villar de Rena;España
6717;Don Benito;España
6717;Villar de Rena;España
6718;Villanueva de la Serena;España
6720;Villanueva de la Serena;España
6730;Acedera;España
6730;Navalvillar de Pela;España
6731;Navalvillar de Pela;España
6740;Orellana la Vieja;España
6750;Orellana de la Sierra;España
6760;Navalvillar de Pela;España
6770;Casas de Don Pedro;España
6800;Badajoz;España
6800;Mérida;España
6810;Calamonte;España
6820;Don Álvaro;España
6830;Zarza, La;España
6840;Alange;España
6850;Arroyo de San Serván;España
6860;Esparragalejo;España
6870;Garrovilla, La;España
6880;Torremayor;España
6890;Valverde de Mérida;España
6891;Mirandilla;España
6892;Trujillanos;España
6893;San Pedro de Mérida;España
6894;Aljucén;España
6894;Carrascalejo, El;España
6900;Llerena;España
6906;Puebla del Maestre;España
6907;Montemolín;España
6908;Montemolín;España
6909;Trasierra;España
6910;Granja de Torrehermosa;España
6919;Peraleda del Zaucejo;España
6920;Azuaga;España
6927;Valverde de Llerena;España
6928;Malcocinado;España
6929;Azuaga;España
6930;Berlanga;España
6939;Maguilla;España
6940;Ahillones;España
6950;Villagarcía de la Torre;España
6960;Casas de Reina;España
6970;Reina;España
6980;Fuente del Arco;España
7001;Palma de Mallorca;España
7002;Palma de Mallorca;España
7003;Palma de Mallorca;España
7004;Palma de Mallorca;España
7005;Palma de Mallorca;España
7006;Palma de Mallorca;España
7007;Palma de Mallorca;España
7008;Palma de Mallorca;España
7009;Palma de Mallorca;España
7010;Palma de Mallorca;España
7011;Palma de Mallorca;España
7012;Palma de Mallorca;España
7013;Palma de Mallorca;España
7014;Palma de Mallorca;España
7015;Palma de Mallorca;España
7071;Palma de Mallorca;España
7100;Sóller;España
7101;Sóller;España
7108;Sóller;España
7109;Fornalutx;España
7110;Bunyola;España
7120;Almería;España
7120;Palma de Mallorca;España
7140;Sencelles;España
7141;Marratxí;España
7142;Santa Eugènia;España
7143;Sencelles;España
7144;Costitx;España
7144;Sencelles;España
7150;Andratx;España
7157;Andratx;España
7159;Andratx;España
7160;Andratx;España
7160;Calvià;España
7170;Valldemossa;España
7179;Deià;España
7179;Sóller;España
7180;Calvià;España
7181;Calvià;España
7183;Calvià;España
7184;Calvià;España
7190;Banyalbufar;España
7190;Esporles;España
7190;Valldemossa;España
7191;Banyalbufar;España
7192;Estellencs;España
7193;Bunyola;España
7194;Puigpunyent;España
7195;Puigpunyent;España
7196;Calvià;España
7198;Palma de Mallorca;España
7199;Palma de Mallorca;España
7200;Felanitx;España
7208;Felanitx;España
7209;Felanitx;España
7210;Algaida;España
7220;Algaida;España
7230;Montuïri;España
7240;Sant Joan;España
7250;Vilafranca de Bonany;España
7259;Ariany;España
7260;Porreres;España
7300;Inca;España
7310;Campanet;España
7311;Búger;España
7312;Mancor de la Vall;España
7313;Selva;España
7314;Selva;España
7315;Escorca;España
7316;Selva;España
7320;Santa María del Camí;España
7330;Consell;España
7340;Alaró;España
7349;Bunyola;España
7350;Binissalem;España
7360;Lloseta;España
7369;Selva;España
7400;Alcúdia;España
7420;Pobla, Sa;España
7430;Llubí;España
7440;Muro;España
7450;Santa Margalida;España
7458;Muro;España
7458;Santa Margalida;España
7459;Santa Margalida;España
7460;Pollença;España
7469;Pollença;España
7470;Pollença;España
7500;Manacor;España
7509;Manacor;España
7510;Sineu;España
7511;Sencelles;España
7518;Lloret de Vistalegre;España
7519;Maria de la Salut;España
7520;Petra;España
7529;Ariany;España
7530;Sant Llorenç des Cardassar;España
7540;Sant Llorenç des Cardassar;España
7550;Son Servera;España
7559;Son Servera;España
7560;Sant Llorenç des Cardassar;España
7560;Santanyí;España
7560;Son Servera;España
7570;Artà;España
7579;Artà;España
7580;Capdepera;España
7589;Capdepera;España
7590;Capdepera;España
7590;Son Servera;España
7600;Llucmajor;España
7600;Palma de Mallorca;España
7608;Palma de Mallorca;España
7609;Llucmajor;España
7610;Palma de Mallorca;España
7620;Llucmajor;España
7629;Algaida;España
7630;Campos;España
7638;Salines, Ses;España
7639;Campos;España
7639;Llucmajor;España
7640;Salines, Ses;España
7650;Santanyí;España
7659;Santanyí;España
7660;Santanyí;España
7669;Felanitx;España
7669;Santanyí;España
7670;Felanitx;España
7680;Manacor;España
7687;Manacor;España
7687;Sant Llorenç des Cardassar;España
7688;Manacor;España
7689;Manacor;España
7690;Santanyí;España
7691;Santanyí;España
7700;Maó-Mahón;España
7701;Maó-Mahón;España
7702;Maó-Mahón;España
7703;Maó-Mahón;España
7710;Sant Lluís;España
7711;Sant Lluís;España
7712;Maó-Mahón;España
7713;Sant Lluís;España
7714;Maó-Mahón;España
7720;Sant Joan;España
7720;Castell, Es;España
7730;Alaior;España
7730;Mercadal, Es;España
7740;Mercadal, Es;España
7748;Mercadal, Es;España
7749;Migjorn Gran, Es;España
7750;Ciutadella de Menorca;España
7750;Ferreries;España
7750;Son Servera;España
7760;Ciutadella de Menorca;España
7760;Santanyí;España
7769;Ciutadella de Menorca;España
7800;Eivissa;España
7800;Sant Antoni de Portmany;España
7800;Santa Eulària des Riu;España
7810;Sant Joan de Labritja;España
7811;Sant Joan de Labritja;España
7812;Sant Joan de Labritja;España
7814;Santa Eulària des Riu;España
7815;Sant Joan de Labritja;España
7816;Sant Antoni de Portmany;España
7817;Sant Josep de sa Talaia;España
7818;Sant Josep de sa Talaia;España
7819;Santa Eulària des Riu;España
7820;Sant Antoni de Portmany;España
7828;Sant Antoni de Portmany;España
7829;Sant Josep de sa Talaia;España
7830;Sant Josep de sa Talaia;España
7839;Sant Josep de sa Talaia;España
7840;Santa Eulària des Riu;España
7849;Santa Eulària des Riu;España
7850;Santa Eulària des Riu;España
7850;Santanyí;España
7860;Formentera;España
7870;Formentera;España
7871;Formentera;España
7872;Formentera;España
7961;Santanyí;España
8001;Barcelona;España
8002;Barcelona;España
8003;Barcelona;España
8004;Barcelona;España
8005;Barcelona;España
8006;Barcelona;España
8007;Barcelona;España
8008;Barcelona;España
8009;Barcelona;España
8010;Barcelona;España
8011;Barcelona;España
8012;Barcelona;España
8013;Barcelona;España
8014;Barcelona;España
8015;Barcelona;España
8016;Barcelona;España
8017;Barcelona;España
8018;Barcelona;España
8019;Barcelona;España
8020;Barcelona;España
8021;Barcelona;España
8022;Barcelona;España
8023;Barcelona;España
8024;Barcelona;España
8025;Barcelona;España
8026;Barcelona;España
8027;Barcelona;España
8028;Barcelona;España
8029;Barcelona;España
8030;Barcelona;España
8031;Barcelona;España
8032;Barcelona;España
8033;Barcelona;España
8034;Barcelona;España
8035;Barcelona;España
8036;Barcelona;España
8037;Barcelona;España
8038;Barcelona;España
8039;Barcelona;España
8040;Barcelona;España
8041;Barcelona;España
8042;Barcelona;España
8073;Cornellà de Llobregat;España
8100;Mollet del Vallès;España
8101;Piera;España
8104;Mollet del Vallès;España
8105;Sant Fost de Campsentelles;España
8106;Santa Maria de Martorelles;España
8107;Martorelles;España
8110;Montcada i Reixac;España
8120;Llagosta, La;España
8130;Santa Perpètua de Mogoda;España
8140;Caldes de Montbui;España
8146;Gallifa;España
8148;Estany, L';España
8150;Parets del Vallès;España
8160;Montmeló;España
8170;Montornès del Vallès;España
8172;Sant Cugat del Vallès;España
8173;Sant Cugat del Vallès;España
8174;Sant Cugat del Vallès;España
8175;Sant Cugat del Vallès;España
8178;Collsuspina;España
8180;Moià;España
8181;Sentmenat;España
8182;Sant Feliu de Codines;España
8183;Castellcir;España
8183;Castellterçol;España
8183;Granera;España
8184;Palau-solità i Plegamans;España
8184;Sabadell;España
8185;Lliçà de Vall;España
8186;Lliçà d'Amunt;España
8187;Santa Eulàlia de Ronçana;España
8188;Vallromanes;España
8189;Sant Quirze Safaja;España
8190;Sant Cugat del Vallès;España
8191;Rubí;España
8192;Sant Quirze del Vallès;España
8193;Cerdanyola del Vallès;España
8194;Sant Quirze del Vallès;España
8195;Sant Cugat del Vallès;España
8196;Sant Cugat del Vallès;España
8197;Sant Cugat del Vallès;España
8198;Sant Cugat del Vallès;España
8201;Sabadell;España
8202;Sabadell;España
8203;Sabadell;España
8204;Mataró;España
8204;Sabadell;España
8205;Sabadell;España
8206;Sabadell;España
8207;Sabadell;España
8208;Sabadell;España
8210;Barberà del Vallès;España
8211;Castellar del Vallès;España
8212;Sant Llorenç Savall;España
8213;Polinyà;España
8214;Badia del Vallès;España
8220;Sant Boi de Llobregat;España
8221;Terrassa;España
8222;Terrassa;España
8223;Terrassa;España
8224;Terrassa;España
8225;Terrassa;España
8226;Terrassa;España
8227;Terrassa;España
8228;Terrassa;España
8230;Matadepera;España
8231;Ullastrell;España
8232;Viladecavalls;España
8233;Vacarisses;España
8240;Manresa;España
8241;Castellbell i el Vilar;España
8241;Manresa;España
8242;Manresa;España
8243;Manresa;España
8250;Sant Joan de Vilatorrada;España
8251;Castellnou de Bages;España
8251;Santpedor;España
8253;Sant Salvador de Guardiola;España
8254;Pont de Vilomara i Rocafort, El;España
8255;Castellfollit del Boix;España
8256;Aguilar de Segarra;España
8256;Rajadell;España
8257;Santa Eugènia de Berga;España
8259;Fonollosa;España
8260;Súria;España
8261;Cardona;España
8262;Callús;España
8263;Sant Mateu de Bages;España
8269;Navàs;España
8269;Sant Mateu de Bages;España
8270;Navarcles;España
8271;Artés;España
8272;Sant Fruitós de Bages;España
8273;Santa Maria d'Oló;España
8274;Sant Feliu Sasserra;España
8275;Calders;España
8275;Monistrol de Calders;España
8278;Mura;España
8278;Talamanca;España
8279;Avinyó;España
8280;Calaf;España
8281;Calonge de Segarra;España
8281;Prats de Rei, Els;España
8281;Sant Pere Sallavinera;España
8281;Molsosa, La;España
8282;Pujalt;España
8282;Sant Martí Sesgueioles;España
8283;Castellfollit de Riubregós;España
8289;Copons;España
8289;Veciana;España
8289;Sant Guim de Freixenet;España
8290;Cerdanyola del Vallès;España
8291;Ripollet;España
8292;Esparreguera;España
8293;Collbató;España
8294;Bruc, El;España
8295;Sant Vicenç de Castellet;España
8296;Castellbell i el Vilar;España
8297;Castellgalí;España
8298;Marganell;España
8299;Rellinars;España
8301;Mataró;España
8302;Mataró;España
8303;Mataró;España
8304;Mataró;España
8310;Argentona;España
8317;Òrrius;España
8318;Dosrius;España
8319;Dosrius;España
8320;Masnou, El;España
8328;Alella;España
8329;Teià;España
8330;Premià de Mar;España
8338;Premià de Dalt;España
8339;Vilassar de Dalt;España
8340;Vilassar de Mar;España
8348;Cabrils;España
8349;Cabrera de Mar;España
8350;Arenys de Mar;España
8358;Arenys de Munt;España
8359;Sant Iscle de Vallalta;España
8360;Canet de Mar;España
8370;Calella;España
8380;Malgrat de Mar;España
8389;Palafolls;España
8390;Montgat;España
8391;Tiana;España
8392;Sant Andreu de Llavaneres;España
8393;Caldes d'Estrac;España
8394;Sant Vicenç de Montalt;España
8395;Sant Pol de Mar;España
8396;Sant Cebrià de Vallalta;España
8397;Pineda de Mar;España
8398;Santa Susanna;España
8401;Granollers;España
8402;Granollers;España
8403;Granollers;España
8410;Vilanova del Vallès;España
8415;Bigues i Riells;España
8416;Bigues i Riells;España
8420;Canovelles;España
8430;Roca del Vallès, La;España
8440;Cardedeu;España
8445;Cànoves i Samalús;España
8450;Llinars del Vallès;España
8455;Vilalba Sasserra;España
8458;Sant Pere de Vilamajor;España
8459;Sant Antoni de Vilamajor;España
8460;Santa Maria de Palautordera;España
8461;Sant Esteve de Palautordera;España
8469;Fogars de Montclús;España
8469;Montseny;España
8470;Sant Celoni;España
